reviewId,content,score,at,thumbsUpCount
7adfa2ca-4bb8-4297-b6c8-325bc1b7d008,"infinity nikki has had its issues in the past, but dont let past reviews thwart your experience. in terms of story, infinity nikki is a solid 7/10, the story's are incredible and so entertaining!! f2p rewards arnt the best, but its a free game, thats to be expected. the exploration and gameplay is so fun, and the outfits are amazing.",4,2025-10-02 06:20:03,0
fb6607a6-0db8-4f8c-b510-e45afb860e63,"While I wouldn't recommend this on my tablet, per say, I DLed this on my computer and this is hands down one of my most favorite games.",5,2025-10-02 05:52:30,0
625dedf5-a2d8-49bd-8a4c-8cc4d0d3c591,"Must try for fans of the Nikki franchise! Edit: Version 1.5 is a mess and company communication has broken down. If you're thinking about starting, please wait until at least version 1.6. This game had everything going for it, hopefully they return it to how it was. Edit2: On the right track back to where it once was.",4,2025-10-02 01:34:08,7
7db98890-1abe-4fa1-a89e-1960f39b6bc7,"I'm playing the game on my iPad and I am really really happy with the overall experience. I know that this game has faced a few problems in the past, but I honestly think that most of them aren't as bad anymore as people make it seem. The game itself is really cozy and fun to play. You don't have to feel pressured collecting stuff to get outfits and they are constantly trying to bring in new fun stuff and interesting stories. I am also a big fan of the music from the latest events :D",5,2025-10-02 00:40:41,0
5f1fef53-c336-48f7-8705-a3ed6d3f41cb,why so laggy? i cannot finish the tutorial....taking so like ng time,3,2025-10-01 20:44:05,0
5b424fb9-2f2b-41c0-8bda-916817d620cf,bad and greedy devs who won't listen to the players supporting the game.,1,2025-10-01 16:53:07,5
31a04931-c8b8-41cb-8b76-d917ddc0d8bf,"runs like garbage, drains battery fast b and file size too big for a phone game.",1,2025-10-01 10:14:05,2
8ac5ee4c-6702-4b87-ae13-c0b65ec388ff,"There has been growth from the company. I hope they continue to try. Overall a beautiful game that I have a difficult time tearing away from. There are some moments where I complete activities and seasons and what not, but then I have the dressing up, exploring, and photopgraphy that always keeps my interest. I also enjoy the Infinity Nikki community ❤️",4,2025-10-01 02:42:50,1
10a22f38-9545-44b4-a2bf-57b550f2bc1a,"At release, the game was enjoyable but now I can't recommend this game to anyone. Such a shame a nice fun game was ruined by absolutely disgusting greed.",1,2025-10-01 02:34:04,3
31e59592-05c6-4725-b14c-9ca4eb24dfa8,"A great substitute for a pc. I've read all the other reviews and honestly I would disagree and say that this game works well for me on mobile. Updates are fast, graphics run well, and when I've had a long day and wasn't able to play on my pc... well it's nice to be able to play a little on my phone while I lay down for bed. It's a great little transportation way to play. Probably depends on the phone you use but I really enjoy it and it's convenience.",5,2025-09-30 23:01:25,5
b3cd1ee3-362c-4840-975a-af8e5e33df2b,Customer Service Not Working? I can't claim my rewards. .. Resonance - Permanent - Distant Sea - Deep Echoes - 140 draws. i can't claim Momo Cloak - Crystal. option for claim it were disappear. .. already post in Customer Service yet still got no respond. i'll change this rating after u fix that bugs. .. OK ALREADY FIX it. its in a BACKPACK / different storage area. thanks a lot for ur feedback.,5,2025-09-30 21:33:13,0
4004e035-7d19-4750-b9d3-fff2c2fe8b65,This game is very buggy pls fix... and it's also extremely laggy,2,2025-09-30 19:13:35,0
efa6fe29-80e4-4495-a4d2-949d67b8f3f3,Honestly used to love the game but when the co-op and stuff came out it was like all my hope was lost for the future of this once beautiful game. It makes me incredibly sad that such a comfort game became such a nightmare 💔 I hope one day I can return to the beautiful world and actually enjoy my fashion again.,1,2025-09-30 08:55:17,1
37830b5c-24d1-4c11-98e2-7a6c19d105e2,not optimized,1,2025-09-29 22:58:25,1
3d6c45c2-a4d7-4bfa-be95-925f41d16c3a,"The game is wonderful, but you can't play it on any cell phone, which is very sad, since if you make a game available for multiple platforms, the least you can expect is that it runs without any problems on all platforms, but it's simply frustrating to play on mobile, as it crashes a lot, I think we spend more time waiting for it to stop crashing or loading something than playing, So please be considerate of all platforms and don't ruin the reputation of both the company and the game!",1,2025-09-29 22:52:52,2
d653d897-5a18-4262-b3d1-80c91df67665,Love this game!,5,2025-09-29 21:12:05,0
5a3d97f9-99be-49b8-a71a-3df6a8d28f7e,Don't know what happened with the game but i am not even able to open it. Every time immediately after the login option it shows not being able to connect even though the network is all good !,3,2025-09-29 17:01:54,0
d1eb1fbb-1829-4d22-a82c-391401f22949,"Infinity Nikki is such a beautiful and relaxing game! I really love it and enjoyed playing every moment. The graphics are stunning, the outfits are so creative, and the world feels magical. It’s fun, cozy, and makes me excited to keep exploring. Definitely one of my favorite games .",5,2025-09-29 15:26:00,0
b147f895-7514-49d7-9677-01e552d8d7a4,You retconned the story when it hasn't been a year since launch... What were you thinking???,1,2025-09-29 13:17:41,4
d8730cfb-d0a8-4d6d-bd21-9dc1eed6f3b0,edit I still can't get it to load even after uninstalling it and reinstalled. I've sent an email to the company support and never heard anything back from them,1,2025-09-29 12:08:55,2
4e11f492-a063-4910-b173-36df6ef46e0a,I have tried this game since beta and it's so laggy and I tried it again Its still hasn't changed 🥲,1,2025-09-29 10:29:00,0
9eaf9717-613a-4596-b752-a4cb035e6625,Your game is actually very nice and unique among the other adventure games but the thing is if u dont have higher specs on your phone or pc or laptop the game sucks it's pixelated and always dropping frame rates. The people might actually love this game if the developer optimises the game in the lower specs devices 🙂,1,2025-09-29 09:22:45,0
3c7bad79-9073-4824-9f56-010d81735daf,I want the game to be good again,1,2025-09-29 07:54:45,0
a75aae9e-02b9-4209-9e7b-df8171deed11,"edit: months later and they still haven't put back the original beautiful opening. Absolute shame. | A game I've been looking forward to for YEARS AND YEARS and really enjoying for a few months, majorly ruined by one rushed and greedy update...",1,2025-09-29 04:14:28,8
e45d3fa8-35eb-4d21-b81e-3bcec7313b71,This game is amazing!,4,2025-09-29 01:32:27,0
5fa8a523-8523-4f65-b764-2ba94a8037c0,Otis 😘,4,2025-09-28 21:35:51,1
fe7fd808-c333-4d4c-8a06-97d44cddacc7,"Games constant crashes have forced me to miss out on multiple rewards from this season. Directions for certain rewards are incredibly unclear and often not mentioned at all, with some puzzles being almost impossible to notice exist unless you happen to walk past with the right ability equipped. Tried to give it another chance after the disaster that was SoS, will not be returning. So many bugs and issues have not been fixed.",1,2025-09-28 18:20:43,10
63b6698c-daec-4dd9-b341-561c4fe64a71,"Honestly enjoyed my time for a while, however since the 1.5 update months ago the game has slowly declined. I've had many instances where I needed to reload my game due to the map unloading or controls locking. The game has also become very greedy with your time and money, with putting more pieces in outfits and giving more tasks to do each day while giving nothing in return.",3,2025-09-28 18:18:18,2
c1d88e41-c4fa-44ea-b36e-ac9d208f208c,I love the game sooo much,5,2025-09-28 13:47:24,0
2af46dd3-91bd-45da-9d32-962ee6f96849,I LOVE THIS GAME SO MUCH 5 STARS!😍😍💖💖💖🥹🥹,5,2025-09-28 09:14:45,0
e55fd507-3cd4-43d1-8262-471d87b7697b,"sadly after the housing update, I can't play the game anymore on my phone. it's just really unplayable now. it's sad because it's the only game like this.",1,2025-09-28 07:43:15,16
cc149f7a-2a2e-4df2-a60a-d580c61ced95,I enjoyed the game regardless of flaws,5,2025-09-28 04:42:51,0
3539754f-8bed-40e7-aa31-a55000c81592,"I really want a good fashion game Please Focus on the fashion and I don't mean the 5 stars ,give us more 3 star. Options, I want to dress up, Nicky in a variety of different outfits, and I don't like a lot of the outfits in your game with this new update. I feel like you've forgotten that you are a fashion game. Why are there music mini-games that are not fun? And you have already given us a method of playing music in the game. Before this update so why didn't you use the old system",1,2025-09-28 03:36:08,5
af38c217-b309-4238-93c9-89d4333123af,"it was really good, I liked it but today I open the game and everything i did was gone! so I'm unistalling it because I ain't doing allat again",2,2025-09-28 00:19:40,0
4b88205b-8743-4f1c-9014-b783d9b83f52,it keeps crashing out,1,2025-09-27 23:41:07,0
141f65d9-1733-4d19-b3f2-b521fd6ea279,"been playing infinity nikki for a while. however the last two versions ive had no problems, then with this new version the game freezes, then it goes off and back to the gaming hub. ive tried the repair and uninstall and nothing works. can even get to finish the tasks",3,2025-09-27 21:02:34,0
5a87d57d-6766-4699-b92a-0a037d00ffad,𝚑𝚊𝚝𝚎 𝚝𝚑𝚒𝚜 𝚐𝚊𝚖𝚎,2,2025-09-27 17:33:56,0
42fe5272-c1b7-46c7-86df-31a845cf54f7,This is a very nice game I love it so much.it is so so so cute.but it was asking alot of disk space.l have to delete all of my game's for this.So why did it ask so much.l am angry at that.but I spell Love it so much.and i still try to play it. please fix that. but still a cute game 🥰❤️🐻🧸,5,2025-09-27 13:42:11,0
c331b516-459e-4e01-a1e0-e8e4400570f7,the ad is annoying,1,2025-09-27 00:19:00,1
4ae7c39e-f366-4e84-a8ad-9f4dcfe9ceb1,"it crashes, doesn't work, trash",1,2025-09-26 23:42:01,1
e06c8ea9-3f3c-4b24-a8d0-60b4dac11f6d,четкая игра но оптимизация хромает и наград маловато,4,2025-09-26 20:31:20,0
547c7a31-eb38-4983-865a-02c6e9c5f9a3,"i missed out on several rewards in the new housing update because of how terribly optimized this new update was for mobile at first. it was literally unplayable, constantly lagging and kicking me out every 2 minutes. customer support sucks a lot too. somehow nothing is ever the fault of the game and it's always a problem on the user's end. you told me to free storage to fix the problem... i had enough to begin with. the game was just badly optimized in the new update and i wasn't the only one.",1,2025-09-26 17:49:56,9
f2775f0b-c252-4da1-a0bb-44c540d6d049,like this game,5,2025-09-26 16:19:28,0
dccc13f6-d6c6-4f20-91e7-19ad9ddb51e4,"it's always crashes whenever I try to play it. At ikaw lang p*t*ng*n*ng bukod tangi na Asia Server na red ping/ms! Samantalang ibang game ko nasa green ping/ms, take note naka open na dual band WLAN ko para di mag red ping pero pagdating sayo naka red ping! Ayusin niyo server niyo putragis, imbyerna kayo!",1,2025-09-26 16:02:20,3
cfef856b-f635-4b00-93a9-e39a207b223f,useless,1,2025-09-25 16:21:08,1
ede3f41b-9407-4208-993e-de924e108312,Beautiful game maybe not so much on mobile but free to play on PS5 too ❤️,5,2025-09-25 07:27:25,0
284579f3-7685-4ec7-a442-87f82e96d215,despite the mishap of 1.5 I want to continue to support and fold because Infinity Nikki is the first of its kind. if you want to see beauty and the game I definitely recommend playing on a computer or PS5. I can get a couple of hours on my mobile device but I have to sacrifice the graphics. I love playing dress up I'm on the dress up screen for hours. I want to continue to recommend this game because I wish I had games like this growing up. you do not need to pay to get through any of the story,5,2025-09-25 07:01:19,7
9c2dde64-2921-48c2-9a17-7bf164862181,Very chill. great game for girls girl. the story line is interesting too. THE OUTFIT!! TOO DIE FOR.,5,2025-09-24 20:52:34,0
374fa105-02d5-4640-bb86-ec77406e9949,I really like this game and think it has a lot of potential. That being said it is extremely buggy and constantly just shuts down. I can only play for maybe 10 minutes at most before it sends me back to my home screen and I have to reopen and restart the game. I keep hoping the problem will be resolved but so far there have been 2 or 3 updates since I started and the problem still persists. I really hope they resolve this issue soon so I can actually play without wanting to rip my hair out.,2,2025-09-24 17:21:11,1
a9801754-99a8-420a-8784-c40f9baa3a91,thank you!,5,2025-09-24 10:33:50,0
ceafc95b-b731-4f8c-ae73-089732fa6b84,Mobile graphics are just getting worse with every new update.,3,2025-09-24 05:35:49,6
cd52ae91-0ce6-468b-991c-d290a96d060e,Just good,5,2025-09-24 04:44:07,0
cbc87631-42d2-4435-bdfc-9ca607a8449e,very good game graphics add more games release ❤❤👍,5,2025-09-24 01:27:12,0
aafa4e64-f20b-4b3f-9572-8da45ae4cab8,devs are very greedy and ruined their own game. the original intro was beautiful yet they changed it for NOTHING. don't install.,1,2025-09-24 01:02:51,1
28a19fe2-26b9-4d02-bfe7-0da8966923f4,"I heard so many bad things about the game, but when I played it it's beyond amazing and beautiful, legit my girly girl game dream. the most beautiful thing I've ever seen❤️❤️❤️❤️❤️❤️❤️🌸💖🌸",5,2025-09-23 22:23:33,0
bf68dc30-2809-4f9e-8d34-a742ad1c3ec4,ok so i opened it again and it only needed 3 thousand mb but the quality is really low and uts laggy but its prob because am a mobile player overall rating:5 stars,5,2025-09-23 22:12:29,0
93ad592f-cbe5-41ad-8764-fd41785f0adc,"the new house update is such a waste of storage space, it should be optional",2,2025-09-23 19:57:38,8
7b6211f6-39a5-452f-af43-87f4cfc7b832,This game need fix it. Too lag screen. the graphic need more improve for mobile player,2,2025-09-23 19:55:03,0
871e3630-11bd-4d78-95a0-7f0e26d0df69,this piece of shh is just a money hungry game that does absolutely nothing for there game and there players and you need high end software to play a fucing dress up game worst game I ever played,1,2025-09-23 19:24:11,0
7b7f9bd9-ea68-458c-9983-ea7fd3463e80,I hit repair on my game and now the danqing season intro is showing up despite it being music season. Did I do something wrong?,1,2025-09-23 03:37:20,1
620a6531-44ea-42a8-9d00-5441517340cc,"I have been playing this game for quite some time, and have also since quit. Though the main reason was because of device compatibility as my phone couldn't handle the storage any longer, another reason was because of lack in diversity with the clothing styles, and the lack of story progression, and not-so-f2p gachas. A unique game, yes. Infinity Nikki has always been a game I found looking back to, but it's somehow turned from a cozy game I could spend hours on, into just another chore.",3,2025-09-22 23:13:50,3
03728164-da2d-499e-97a0-150487cf4410,"greedy ahh company edit: I give one more star as they improve only a lil bit, and only two star just because it's still laggy and has so many bugs (I literally buried myself inside the home system lol)",2,2025-09-22 19:48:49,0
436718df-219b-4073-9183-a563d3a2313f,greed,1,2025-09-22 18:29:43,1
71a4e3fe-6b59-4150-b8eb-d9ef19c830b0,It's so amazing and so cute And songs it's a nice game,5,2025-09-22 18:06:04,0
75285b8c-0ac3-4b25-8e6e-32bb333caf5c,"game is beautiful but they should stop pretending like they support mobile as a platform. if you're trying to do boss fights or the various realms on mobile, you'll spend an hour dying 1000 times trying to get through something that would take 3 minutes on PC. I don't think they even play test on mobile, it's friggin impossibly difficult on mobile, and the controls just suck. edit: latest update (v1.9) broke the game. impossible to even finish my daily tasks without it crashing multiple times!",1,2025-09-22 14:35:58,6
cdc5b02d-9627-44f6-ba27-c195f2cc3ff4,its a good game only on the ipad or pc but definitely NOT on mobile.,1,2025-09-22 11:45:32,0
474b434d-c0a0-422f-880b-ad55ab8dd8a4,Good new concept game,4,2025-09-22 10:41:32,0
5a424814-971b-4f87-b48c-6ffccdf6f31f,After this last update I can't even open the game on my phone. I'm just glad I never spent money on this so I can quit cleanly if the issue can't be fixed.,1,2025-09-22 10:11:18,0
8d6b04f1-f2b9-475b-9653-e70f0a660afe,love this game! the only issue I have is my house on my island completely disappeared and everything around it too. so I have to build from the ground up. what a pain. other than I love game.,5,2025-09-22 09:25:55,0
c7370547-de07-42ad-b2fc-4cd937022e90,"Don't know why the tasting is so low, the game is nice",5,2025-09-22 06:36:19,0
45101b5a-ddbf-4a3e-8add-b21249ac3d1b,the new update is so disappointing previously I could play hours on end one high graphics yet now I can't even get 20 mins without crashing,2,2025-09-21 21:04:38,0
607feaa4-4a8b-4cdd-9129-ef3c7e0060f0,"new music/house update has made the game unplayable, the game constantly crashes making me unable to play the new event.",1,2025-09-21 16:48:54,0
3d7b3025-fe43-405a-8bbd-f66a00685cc7,lot of network where should I get,2,2025-09-21 14:59:33,0
40338df6-58c3-48d4-a5c8-814a7b995c4a,"great game. love the fashion, exploring, and story so far. little expensive but great for f2p too.",5,2025-09-21 11:05:29,0
359c8271-598e-4d39-8c09-c674392eb748,it's the worst.,5,2025-09-21 03:28:39,0
9000526d-dcfc-4842-84c4-f5a55b3914c3,Such a fun game the lore is nice tho I wish there was a way to get diamonds faster,5,2025-09-21 00:54:37,0
6a96d18c-6809-4b13-abca-2300c60d1b77,too many corners cut unfortunately,1,2025-09-21 00:14:52,7
1b7f042f-68fd-4f3a-b89d-c7b383838792,i cant log in,1,2025-09-20 23:32:21,0
dfb0b227-db4d-4256-8e53-539399819fb5,"I loved the game, i still love it. I love it with my whole heart as it is cozy, cute, stylish and enjoyable. The rewards are generous. The 1.5 update's Sea of Stars should have had more time in the oven, and the serenity island would do okay as a separate. I very much dislike how they threw out the old story, opening, Ena, Giovanni's wish, the dress. It had a cool story, but then we meet the seer, and she tells us it's destroyed already? I as a day 1 player grew to love it.",4,2025-09-20 19:28:47,49
93223f48-8b1c-4b41-b5ba-25d612d0bc56,"Hi I'm new player,I really really want to play this game but after the resources download finish it didn't let me in, hope u can fixed that.",3,2025-09-20 17:42:24,0
7dcacde8-6d18-427e-a543-5f9445c075a3,whimsical 🪄,5,2025-09-20 15:07:06,0
a94b8de8-9d8d-4605-971c-25d4545e0321,"i downloaded it on my phone...but it's legging... i play on PC using steam it's all good...just wanna experience it playing it on the phone,it's not going well...anyway the game is great...better experience on PC...",3,2025-09-20 14:17:18,1
f29bde02-c4c4-455b-8c51-5b0f909c3203,"After the latest update, the game has become too heavy and laggy. It used to run fine, but now it often stutters, freezes, and loads very slowly. Even on mid-range devices, the performance is really poor. Please optimize the game so players with average devices can also enjoy it...",1,2025-09-20 14:17:08,1
e3d3f9c6-f969-4063-adea-1db68c6aa0a8,"Since the 1.5 fiasco and how badly handled it was, I don't see the appeal of a game I once loved and really cared about on top of being my first dress up game. Seeing the rating going back up gives me hope so I'll try once again but as of now it'll be a 1*",1,2025-09-20 11:27:07,0
2f4f9adf-5032-4243-b33c-6535e8a838ab,this game is amazing I rely like it and it's an open world it kinda reminds me of ginshin impact and Honkai star rail but this rally caught my eye I made so many cute outfits and I really like it,5,2025-09-20 11:11:02,0
03fbdcd9-4661-4c0f-b002-203a357a7c71,"Had to change the score due to my patience running out. The 1.5 update months ago did cause quite a few glitches for me when that first happened, but I'm not mad at that. It happens. I'm upset at the poor design choices that were made to change the storyline, WHEN A GOOD STORYLINE WAS ALREADY ESTABLISHED, to which I now have no clue what the main driving factor is of the game. I'v been playing the nikki games since love nikki first came out, and as a longtime fan, I just find this incredibly sad",1,2025-09-20 10:22:18,9
8835dfe5-628f-45e4-8233-c7c55876a2b1,"the developers are really listening to complaints and have been turning it around. Hopefully, they will also get the story back on track.Thanks, Infold!",5,2025-09-20 07:34:00,4
4521b95b-3fd8-4006-bcd2-b45e5ca7514d,Hate to give such a low rating but the PC version becames more and more unplayable with each version so I had to move back to mobile and now even the mobile version constantly crashes! Please optimize performance ffs,1,2025-09-20 03:30:33,1
fde1bd75-d83d-4097-927f-ba4a1b53b6e6,"A potential star fell from the sky for the disgusting financial greed of higher ups. It fell so hard there's no way to get up anymore. And, they deserved this. Absolute disappointment, handing this over to an actual game company might be the only way now.",1,2025-09-20 00:07:58,2
b56d49fa-8b40-4b83-bd8c-08ad6ddd512f,"I love the game but there is a glitch in the construction in the home feature, I got the 5 star furniture first and now I can't craft anything because momo's throne doesn't appear first",5,2025-09-19 23:33:40,0
abcb0f99-f52d-456e-9c2c-1570f9266236,was not able to save or exit out of construction ability on the ps5,2,2025-09-19 23:00:51,0
051753f1-ac7a-4879-972f-568ee79bb639,USELESS 🤮🤮🤮🤮,1,2025-09-19 20:05:04,0
d1fe2e54-16a7-4727-bd5d-92e6f43c49c7,seriously no skip button for stories not everyone have time for stories,1,2025-09-19 15:20:11,1
5db846e4-e6b7-4ed9-a241-7857927c17a4,Can't load the game. Whenever I try to load the game it will load to 87% then jump to 100% before completely crashing and shutting itself down. My current phone is only a couple years old so I don't think the specs are what's causing the issue.,1,2025-09-19 02:44:19,0
2bfde440-4a5b-4b7f-bc46-7883ba4c4f42,perfect,5,2025-09-18 19:59:29,0
c97abc41-0476-4f33-aab5-05a552553aaf,"still can't play it after the new update, it says this app is only available on your other device. I want to use my tablet not my phone. 😔",1,2025-09-18 10:35:35,0
54cb6c63-3296-4ebc-99eb-9637963cab75,"Unfortunately not optimized for mobile play. My phone was able to run it fine just the last two updates but after this music and house one, it's crashing and burning battery more than it ever did.",2,2025-09-18 05:20:43,3
ab1fe803-3a07-42ce-8bc4-a43d7f17a183,i just love this game sooooo muchhhh there's a lot of things to do on event for every month,5,2025-09-18 03:11:41,0
5126e0f9-06bc-4687-889b-2faed245efa6,you must have a good phone or PC but so worth it,5,2025-09-18 02:39:47,0
4192e21c-84c5-42eb-9b82-22a67d5547f0,WHY DOES IT ALWAYS HAVE TO BE WITH MONEY.........(but the game is awesome!!),4,2025-09-17 23:53:59,0
1088b790-d5ee-46fd-8a64-5b7e9b68219b,ever since the new update my game keeps on crashing for no reason even after Ive turned down all my graphic settings etc. It's extremely frustrating,2,2025-09-17 16:30:19,1
62ae3894-c1d3-4c0e-a38c-f98761fc5096,"I used to love this game, unfortunately it has become completely unplayable. There is a 3 - 7 second lag on any action, including opening menus, and it has made exploration and even simple quests impossible. Until the game is fixed to run on mobile I will not be spending any more money on it, and I regret wasting money on previous packs and banners since I can no longer play the game. I really hope it is fixed, but it has been months now and I am loosing hope and interest.",1,2025-09-17 13:17:38,11
1ffc9f3a-a0c8-49cb-b469-7d8162592261,"Crashes every 30 seconds, played this one several mobile devices and somehow it crashes after 1.5 update. Now crashing after the house update, every few minutes. Update: Middle of September 2025, still crashing every few minutes on mobile. Graphics are set to the lowest possible setting too.",1,2025-09-17 04:43:38,7
c6f1cb33-28bc-4d28-9876-53bdc2fc2193,honestly I like this,3,2025-09-16 22:35:28,0
a4a00cf0-b4b1-42ea-819b-9c9efcfbf51b,"I've reached my limit with the constant crashes. The game was really only playable from 1.7 to 1.8 for me. Before that, it would always crash which I patiently endured, hoping things will get better. With the 1.9, it returned to unplayable mess again. There is no going back anymore. I quit and I'm not coming back. Coming back to this game can be likened to eating your own vomit.",1,2025-09-16 09:22:40,21
b06d4bd3-90ed-4c58-b17a-0666b7678d49,"fix the issue on mobile device, not everyone can access on pc and not everyone can afford high end pc to play your game. optimize your game you will get continue bad review if you don't fix your problem. everyone said try on pc, it's better on pc OFCOURSE IT IS BETTER BECAUSE IT MADE FOR PC BUT NOT ON MOBILE even though you made it. not everyone have pc or have time to play on pc. That's why mobile game is very popular because you can access anytime, anywhere.",1,2025-09-16 08:39:07,3
5a1bc3f6-0d2f-477f-adc7-2b0faa4433e9,Crashes way too often for my patience after the 1.9 housing update. I gave it good run but it feels like the game itself is telling me not to play. Uninstalled after I was unable to complete my dailies after two restarts.,2,2025-09-16 02:32:34,2
8ffdcc22-ae45-457b-a8c6-8b58f006ad03,حملتها ولما حملت ال 19 جيغا الي قالو لي عليها قعدت يومين وانا احمل فيها بسبب بطء النت بعدها جا تحديث في البلاي ستور عملته ودخلت طلعت 17 جيغا اخرى لازم تتحمل شنو هالعطب مسحت امها,1,2025-09-16 01:40:02,1
31ccb4a3-3b88-4428-a7cd-6d2f9478e818,I can't download in my phone now and in my another phone is so laggy I can't move and play,1,2025-09-16 00:40:24,1
d3da3a73-ea06-456e-b024-3717b0b802d2,coolest fashion game update. . sadly things have changed and it's degraded to a typical gotcha game with its newest changing currency already being frustrating and now has a cap on many items and things you can collect in a day. I play to collect I've got time not a lot of money I spend a little on this game but limiting how much I can collect with time makes me want to not waste my money.,4,2025-09-15 11:12:47,3
6e3a1b2c-842c-45fb-92f7-35b10abd0d7e,"amazing visuals by far but that's where the good things about this ends. everytime I try to play it now, it didn't do it before, it crashes. every. single. time.i can't even get 5 seconds in and it kicks me out. it's absolutely unplayable. along with that, how greedy the devs are is just unacceptable. they just want ur money nothing else.",2,2025-09-15 07:10:28,1
3eb3ffd7-7692-48a6-bd56-56206339ce0b,hella laggy,1,2025-09-15 00:06:48,0
88b364b4-ad22-4b99-833b-5eb720e62a6c,"Improved rating from 2 to 3 stars. I appreciate that you finally added 60 fps mode (it should have been that way from the start though). BUT, the input smoothering it has is really annoying, plus the UI is still at 30 fps. Performance should be improved, it runs slower compared to other heavy games in the store. Oh and the other thing that also really annoys me, is the fact that you can't climb, WHY? that was a dumb decision.",3,2025-09-14 23:37:39,2
4bac9706-ce57-4645-b728-4f84fc0458dd,"This was my favorite game, but every patch is just disappointing and buggy. The devs are way too greedy. I think I'm finally giving up on this game.",1,2025-09-14 18:39:15,6
a0f4a8a3-c834-4713-be41-0a30392f233e,I love the Nikki series,5,2025-09-14 15:47:51,0
67530bae-8670-475e-9636-57b1405acc5d,fix it now I had to uninstall so many games and it won't let me play,1,2025-09-14 08:59:19,1
bccb5809-51e0-4e4c-8147-468f33bb5ee6,Awsome open world game! Awsome clothes too. Really good detail. p.s. lately the game keeps crashing after a bit.,4,2025-09-14 06:11:56,0
ff4888b0-f3fc-404c-88a6-56963636e7ba,It is such an amazing game! Its beautiful and fun and it's so refreshing to play a game where the females are just beautiful without being sexualized. It's the perfect cute game. Update: I still love it. Im not seeing all of the bugs that everyone is complaining about. still a beautiful 5 star game.,5,2025-09-14 00:28:31,1
4dd36e6a-9fc7-48e7-afc8-37f1c45d5dfb,"Played it so much and enjoyed it but since the new update, it just keeps on crashing :(.",1,2025-09-13 23:37:56,1
c6049144-d7e4-42b0-b667-1833752dbaff,"This game has a lot of potential but I have a lot of pointers I'd like to point out, First of all, I know Nikki's a stylist but I'm sure it won't hurt to increase her movement speed slightly, and then Second, Please fix the bugs, this game is glitchy af... me and my friend can't play a smooth game without being interrupted by bugs and glitches of this game. Pls fix",3,2025-09-13 21:06:29,1
1b416fb9-5479-4b59-be56-6465ce487ade,i realy want to play this game but when i press any buttom she reacte 2 second after... pleas fix it,2,2025-09-13 17:01:57,1
b172dfa1-ccf6-4c31-a058-35792290d85e,👿😈👿👿😈👿😈😈😈👿👿👿👿👿👿👿👿😈,1,2025-09-13 01:48:17,0
23bc48d2-8dad-490d-817f-84625d13077b,Horrible game takes to much time to enter soo bad never trie this game,1,2025-09-13 01:10:36,1
1db4ddd1-0ad3-474f-aa4a-f9de43a10632,I unable to play this game on Xiaomi Pad 6 while my sister use the same model like me but she can install and play this game.,1,2025-09-12 20:21:22,0
bd2881f0-0c49-444e-90dd-4f6d95064466,I am completely unable to play this new update. I used to play Nikki everyday and have spent a lot of money on the game. But the newest update will not work on my new phone. I upgraded to a new phone partially so I would have more memory so I could play this game and continue to have room for the updates. But it will not work at all on my brand new phone. I get some kind of error about game files not working. I've submitted a ticket and it doesn't seem like they care as there's no solution.,1,2025-09-12 19:16:23,2
7a7d38ea-b713-4df0-8bfe-ef23518ad086,"First time player here but the sensitivity of the control, the graphics and even the internet connection annoys me. Let's start with the control, I played numerous RPG and PVP battle games, so I am fully familiar with controlling a character but whenever I slide it, it keeps pushing my Nikki to faint. Graphics? My phone is a gaming mobile, how could that be that even the medium rs of graphics looks so slow? And the internet, I'm using 5g.",2,2025-09-12 18:49:50,2
2c6ac64c-b4d5-4125-84ce-cca330c2b064,"I love this game but I can't even launch it on phone anymore, it crashes as soon as I try to do anything. I've already lowered all the settings so until this gets fixed it gets 1 star.",1,2025-09-12 14:53:44,1
62d81940-52c3-4b6e-9702-f2050be32516,"love this game, but it constantly crashes",2,2025-09-12 03:41:46,1
68280fba-bd1c-405e-9356-7f6561b991a3,it's good but we need more main story.,3,2025-09-12 00:19:22,0
48023de4-cbf3-4927-a29b-2afab5ff2d83,Game has improved greatly. Bugs are minimal and it runs a lot better. The new updates have been fun.,5,2025-09-11 23:11:26,1
d719296e-a86e-4200-b889-7b068324af52,After months of not playing this game I finally made my choice to come back the moment I saw the new housing. Unfortunately to my disappointment the housing system is so hard to control making it unenjoyable for me to build anything. It's very not user friendly.,3,2025-09-11 18:12:31,5
343c979e-9bcc-4416-8864-e23b8580e310,"UPDATE: apparently the game still buggy my phone heating quicker after the latest update, not to mention that the current content is underwhelming",1,2025-09-11 11:30:35,2
4d8d5d71-0b9d-452d-9ddb-c1d8f3aa1952,"As much as I love Infinity Nikki, this game is filled with bugs. I was going on a whimsical star hunt and half of the building Nikki just goes through. So I can't get the star and the mini games are the same. I really love the design of the clothes but its nothing but a. cash grab....",1,2025-09-11 11:18:45,1
399925b0-36d4-4f42-92a6-ba653b0e2a4a,"I used to play this on my pixel 8 pro, now does not work on a new pixel 10 XL",1,2025-09-11 09:11:04,1
0e5e32eb-fd1e-4b93-a21d-880e6026f74f,they ruined their own game by retconning all the good stuff and making it a gacha focused game,1,2025-09-11 06:10:14,1
